Date,Open,High,Low,Close,Adj Close,Volume
2004-02-16,1.172800,1.174500,1.167700,1.169400,1.169400,0
2004-02-17,1.169600,1.169600,1.157700,1.159800,1.159800,0
2004-02-18,1.158600,1.163500,1.153800,1.162900,1.162900,0
2004-02-19,1.163600,1.163700,1.152900,1.153900,1.153900,0
2004-02-20,1.153800,1.157400,1.148200,1.156100,1.156100,0
2004-02-23,1.159900,1.162600,1.156000,1.158100,1.158100,0
2004-02-24,1.158100,1.159500,1.144000,1.147000,1.147000,0
2004-02-25,1.147100,1.156200,1.143500,1.154500,1.154500,0
2004-02-26,1.154200,1.157700,1.151400,1.155500,1.155500,0
2004-02-27,1.155200,1.168900,1.154000,1.155100,1.155100,0
2004-03-01,1.151900,1.165100,1.149300,1.163400,1.163400,0
2004-03-02,1.163500,1.177800,1.161700,1.176800,1.176800,0
2004-03-03,1.176700,1.185600,1.172400,1.173700,1.173700,0
2004-03-04,1.173800,1.178300,1.160700,1.160700,1.160700,0
2004-03-05,1.160900,1.164100,1.135500,1.138700,1.138700,0
2004-03-08,1.138100,1.146500,1.136600,1.141800,1.141800,0
2004-03-09,1.141700,1.152100,1.139800,1.148500,1.148500,0
2004-03-10,1.141700,1.163800,1.139800,1.160400,1.160400,0
2004-03-11,1.160300,1.168800,1.138800,1.141200,1.141200,0
2004-03-12,1.142900,1.160700,1.142900,1.157500,1.157500,0
2004-03-15,1.154500,1.163900,1.146800,1.154200,1.154200,0
2004-03-16,1.154400,1.175800,1.154400,1.175400,1.175400,0
2004-03-17,1.175700,1.187400,1.172600,1.179400,1.179400,0
2004-03-18,1.179400,1.193600,1.173300,1.176000,1.176000,0
2004-03-19,1.176200,1.189800,1.170800,1.188900,1.188900,0
2004-03-22,1.187800,1.187900,1.172700,1.176000,1.176000,0
2004-03-23,1.176200,1.183400,1.172500,1.176000,1.176000,0
2004-03-24,1.176100,1.203200,1.173100,1.198800,1.198800,0
2004-03-25,1.198700,1.207000,1.198700,1.204700,1.204700,0
2004-03-26,1.205900,1.217600,1.204000,1.208700,1.208700,0
2004-03-29,1.219300,1.221100,1.211900,1.216000,1.216000,0
2004-03-30,1.216300,1.217000,1.201800,1.209000,1.209000,0
2004-03-31,1.209100,1.229800,1.208500,1.213400,1.213400,0
2004-04-01,1.213800,1.220400,1.212100,1.216300,1.216300,0
2004-04-02,1.216400,1.238300,1.211200,1.233600,1.233600,0
2004-04-05,1.239600,1.243600,1.230900,1.240200,1.240200,0
2004-04-06,1.240600,1.241400,1.213800,1.215300,1.215300,0
2004-04-07,1.215500,1.225700,1.209300,1.213200,1.213200,0
2004-04-08,1.213400,1.213400,1.200600,1.204700,1.204700,0
2004-04-09,1.204500,1.209700,1.200100,1.203200,1.203200,0
2004-04-12,1.204300,1.219200,1.204300,1.216700,1.216700,0
2004-04-13,1.217000,1.223100,1.215300,1.216000,1.216000,0
2004-04-14,1.216500,1.218000,1.191600,1.194700,1.194700,0
2004-04-15,1.194600,1.199900,1.187800,1.195400,1.195400,0
2004-04-16,1.195500,1.202800,1.189600,1.198900,1.198900,0
2004-04-19,1.196100,1.197700,1.185700,1.190500,1.190500,0
2004-04-20,1.195500,1.209700,1.189600,1.204900,1.204900,0
2004-04-21,1.205100,1.208300,1.195200,1.203000,1.203000,0
2004-04-22,1.202600,1.204000,1.192900,1.194200,1.194200,0
2004-04-23,1.193900,1.207900,1.189900,1.205800,1.205800,0
2004-04-26,1.207300,1.211800,1.199200,1.202700,1.202700,0
2004-04-27,1.202800,1.206700,1.182800,1.183800,1.183800,0
2004-04-28,1.183900,1.193200,1.181600,1.186000,1.186000,0
2004-04-29,1.186100,1.186500,1.172100,1.174300,1.174300,0
2004-04-30,1.174500,1.179400,1.167500,1.171900,1.171900,0
2004-05-03,1.171000,1.180900,1.170800,1.179900,1.179900,0
2004-05-04,1.180200,1.180200,1.164600,1.168400,1.168400,0
2004-05-05,1.168300,1.176400,1.163800,1.171000,1.171000,0
2004-05-06,1.170900,1.173000,1.163400,1.169600,1.169600,0
2004-05-07,1.169400,1.170500,1.156400,1.159000,1.159000,0
2004-05-10,1.157900,1.160500,1.138800,1.141300,1.141300,0
2004-05-11,1.141300,1.149700,1.140300,1.145700,1.145700,0
2004-05-12,1.145900,1.153600,1.136800,1.143900,1.143900,0
2004-05-13,1.143700,1.144700,1.132500,1.136900,1.136900,0
2004-05-14,1.136800,1.139600,1.132000,1.134100,1.134100,0
2004-05-17,1.131800,1.135800,1.113500,1.113600,1.113600,0
2004-05-18,1.113700,1.127800,1.111500,1.124100,1.124100,0
2004-05-19,1.124200,1.138300,1.123800,1.132100,1.132100,0
2004-05-20,1.132100,1.141500,1.125800,1.139000,1.139000,0
2004-05-21,1.139300,1.142100,1.134600,1.139500,1.139500,0
2004-05-24,1.138400,1.142800,1.129000,1.130000,1.130000,0
2004-05-25,1.130100,1.137900,1.126000,1.137200,1.137200,0
2004-05-26,1.137400,1.140400,1.135000,1.135600,1.135600,0
2004-05-27,1.135500,1.137100,1.119600,1.119300,1.119300,0
2004-05-28,1.119500,1.137800,1.119500,1.134900,1.134900,0
2004-05-31,1.131600,1.148200,1.130600,1.143500,1.143500,0
2004-06-01,1.143300,1.143600,1.124700,1.127900,1.127900,0
2004-06-02,1.127800,1.137300,1.122000,1.136900,1.136900,0
2004-06-03,1.136800,1.137200,1.118700,1.123400,1.123400,0
2004-06-04,1.123500,1.129100,1.113800,1.114500,1.114500,0
2004-06-07,1.112900,1.128700,1.112900,1.126700,1.126700,0
2004-06-08,1.126500,1.130100,1.121900,1.129300,1.129300,0
2004-06-09,1.129200,1.147600,1.127500,1.136300,1.136300,0
2004-06-10,1.135700,1.147500,1.135300,1.138300,1.138300,0
2004-06-11,1.138400,1.144000,1.136000,1.142800,1.142800,0
2004-06-14,1.144800,1.145100,1.127000,1.129600,1.129600,0
2004-06-15,1.129900,1.142500,1.125300,1.140200,1.140200,0
2004-06-16,1.140200,1.152100,1.138000,1.150100,1.150100,0
2004-06-17,1.150100,1.154400,1.139600,1.143700,1.143700,0
2004-06-18,1.143600,1.151800,1.141000,1.143100,1.143100,0
2004-06-21,1.144200,1.151700,1.142300,1.144600,1.144600,0
2004-06-22,1.145000,1.153400,1.141800,1.142300,1.142300,0
2004-06-23,1.142100,1.157800,1.142000,1.157000,1.157000,0
2004-06-24,1.157200,1.161800,1.153900,1.159800,1.159800,0
2004-06-25,1.159500,1.161400,1.154800,1.158100,1.158100,0
2004-06-28,1.159200,1.162500,1.153000,1.155500,1.155500,0
2004-06-29,1.155300,1.169200,1.152000,1.167400,1.167400,0
2004-06-30,1.167600,1.167600,1.142200,1.147600,1.147600,0
2004-07-01,1.147300,1.160000,1.147300,1.150700,1.150700,0
2004-07-02,1.150700,1.151100,1.132500,1.137400,1.137400,0
2004-07-05,1.133700,1.135600,1.130000,1.131700,1.131700,0
2004-07-06,1.132000,1.132600,1.125100,1.129200,1.129200,0
2004-07-07,1.129400,1.133000,1.127100,1.129300,1.129300,0
2004-07-08,1.129400,1.130500,1.123000,1.123900,1.123900,0
2004-07-09,1.123700,1.133400,1.123300,1.129000,1.129000,0
2004-07-12,1.134600,1.136100,1.128600,1.129900,1.129900,0
2004-07-13,1.129800,1.138700,1.126500,1.138500,1.138500,0
2004-07-14,1.138700,1.139300,1.124500,1.125100,1.125100,0
2004-07-15,1.125300,1.130700,1.120900,1.125100,1.125100,0
2004-07-16,1.125300,1.130300,1.124000,1.126000,1.126000,0
2004-07-19,1.125000,1.136600,1.124700,1.134500,1.134500,0
2004-07-20,1.134200,1.146100,1.128700,1.145000,1.145000,0
2004-07-21,1.145100,1.147400,1.135800,1.136100,1.136100,0
2004-07-22,1.136400,1.141800,1.134800,1.136300,1.136300,0
2004-07-23,1.136300,1.150700,1.135300,1.148000,1.148000,0
2004-07-26,1.148800,1.152600,1.145900,1.150300,1.150300,0
2004-07-27,1.150300,1.152000,1.145500,1.148600,1.148600,0
2004-07-28,1.148800,1.149900,1.138100,1.141400,1.141400,0
2004-07-29,1.141300,1.142900,1.136000,1.141700,1.141700,0
2004-07-30,1.141900,1.151400,1.139600,1.149700,1.149700,0
2004-08-02,1.148000,1.154500,1.143800,1.153900,1.153900,0
2004-08-03,1.154100,1.157200,1.150700,1.154900,1.154900,0
2004-08-04,1.154700,1.155800,1.143400,1.147500,1.147500,0
2004-08-05,1.148200,1.148800,1.138900,1.140200,1.140200,0
2004-08-06,1.140400,1.143400,1.130700,1.131000,1.131000,0
2004-08-09,1.132200,1.136600,1.131400,1.132400,1.132400,0
2004-08-10,1.132200,1.133900,1.126700,1.133400,1.133400,0
2004-08-11,1.133500,1.139200,1.130900,1.137500,1.137500,0
2004-08-12,1.137500,1.139200,1.129500,1.132600,1.132600,0
2004-08-13,1.132800,1.132800,1.117300,1.118500,1.118500,0
2004-08-16,1.119000,1.125300,1.117000,1.123000,1.123000,0
2004-08-17,1.122900,1.132800,1.121000,1.131100,1.131100,0
2004-08-18,1.131200,1.140200,1.129200,1.136400,1.136400,0
2004-08-19,1.136000,1.137700,1.132600,1.135100,1.135100,0
2004-08-20,1.135200,1.145900,1.133500,1.144600,1.144600,0
2004-08-23,1.144800,1.156400,1.144000,1.154700,1.154700,0
2004-08-24,1.154300,1.163500,1.152000,1.158100,1.158100,0
2004-08-25,1.158300,1.163100,1.152000,1.155300,1.155300,0
2004-08-26,1.155600,1.162700,1.155400,1.159800,1.159800,0
2004-08-27,1.160000,1.171600,1.158500,1.166100,1.166100,0
2004-08-30,1.167100,1.169500,1.159600,1.163300,1.163300,0
2004-08-31,1.163100,1.164400,1.153900,1.159400,1.159400,0
2004-09-01,1.159400,1.160700,1.147300,1.151400,1.151400,0
2004-09-02,1.151300,1.154300,1.149100,1.151200,1.151200,0
2004-09-03,1.151200,1.157000,1.146300,1.150500,1.150500,0
2004-09-06,1.148000,1.154500,1.148000,1.152200,1.152200,0
2004-09-07,1.152400,1.161300,1.152400,1.158300,1.158300,0
2004-09-08,1.158300,1.165500,1.150900,1.152000,1.152000,0
2004-09-09,1.152200,1.153200,1.147500,1.148600,1.148600,0
2004-09-10,1.149000,1.149000,1.140800,1.146100,1.146100,0
2004-09-13,1.147200,1.148600,1.141100,1.142700,1.142700,0
2004-09-14,1.142500,1.149700,1.141800,1.147000,1.147000,0
2004-09-15,1.147100,1.154300,1.146300,1.152400,1.152400,0
2004-09-16,1.152800,1.159600,1.152500,1.156000,1.156000,0
2004-09-17,1.155800,1.158300,1.149900,1.154500,1.154500,0
2004-09-20,1.153900,1.160600,1.152600,1.156400,1.156400,0
2004-09-21,1.156200,1.156600,1.140800,1.141100,1.141100,0
2004-09-22,1.141200,1.143100,1.137300,1.137900,1.137900,0
2004-09-23,1.138300,1.139600,1.132000,1.137400,1.137400,0
2004-09-24,1.137500,1.141100,1.133100,1.137000,1.137000,0
2004-09-27,1.138700,1.140200,1.130500,1.132000,1.132000,0
2004-09-28,1.132000,1.133500,1.127000,1.130600,1.130600,0
2004-09-29,1.131000,1.137500,1.130300,1.132400,1.132400,0
2004-09-30,1.132600,1.137400,1.128400,1.130500,1.130500,0
2004-10-01,1.130300,1.133300,1.128000,1.129700,1.129700,0
2004-10-04,1.129400,1.141500,1.128100,1.139600,1.139600,0
2004-10-05,1.139500,1.142700,1.133400,1.134900,1.134900,0
2004-10-06,1.135000,1.138300,1.133700,1.135800,1.135800,0
2004-10-07,1.135600,1.137200,1.133300,1.135100,1.135100,0
2004-10-08,1.135100,1.141600,1.134300,1.141100,1.141100,0
2004-10-11,1.140200,1.145100,1.139600,1.142500,1.142500,0
2004-10-12,1.142700,1.145700,1.140400,1.144400,1.144400,0
2004-10-13,1.144600,1.148800,1.139100,1.140400,1.140400,0
2004-10-14,1.140200,1.142300,1.133300,1.133300,1.133300,0
2004-10-15,1.133500,1.137400,1.126300,1.126500,1.126500,0
2004-10-18,1.127500,1.129500,1.122500,1.125700,1.125700,0
2004-10-19,1.125900,1.134900,1.125700,1.133400,1.133400,0
2004-10-20,1.133300,1.133400,1.124000,1.127400,1.127400,0
2004-10-21,1.127600,1.133500,1.126300,1.132200,1.132200,0
2004-10-22,1.132000,1.133500,1.127400,1.126700,1.126700,0
2004-10-25,1.123600,1.128800,1.118300,1.120800,1.120800,0
2004-10-26,1.120800,1.128800,1.117100,1.124800,1.124800,0
2004-10-27,1.124800,1.133900,1.121800,1.130900,1.130900,0
2004-10-28,null,null,null,null,null,null
2004-10-29,1.131200,1.135800,1.126700,1.129100,1.129100,0
2004-11-01,1.125800,1.131100,1.123400,1.128600,1.128600,0
2004-11-02,1.128800,1.137700,1.127200,1.135400,1.135400,0
2004-11-03,1.135300,1.137200,1.122100,1.124400,1.124400,0
2004-11-04,1.124200,1.124500,1.116900,1.118300,1.118300,0
2004-11-05,1.118400,1.124200,1.113100,1.114700,1.114700,0
2004-11-08,1.115200,1.119600,1.114900,1.118000,1.118000,0
2004-11-09,1.118100,1.119600,1.116200,1.118000,1.118000,0
2004-11-10,1.117900,1.118400,1.100400,1.104400,1.104400,0
2004-11-11,1.104500,1.105700,1.101200,1.102800,1.102800,0
2004-11-12,1.103100,1.113900,1.101600,1.107000,1.107000,0
2004-11-15,1.108800,1.120400,1.108800,1.118200,1.118200,0
2004-11-16,1.118000,1.119500,1.113200,1.114100,1.114100,0
2004-11-17,1.114100,1.120900,1.112300,1.115900,1.115900,0
2004-11-18,1.115900,1.124000,1.115800,1.122300,1.122300,0
2004-11-19,1.121900,1.127600,1.119600,1.123100,1.123100,0
2004-11-22,1.125500,1.127600,1.122300,1.126400,1.126400,0
2004-11-23,1.126600,1.129200,1.117200,1.119000,1.119000,0
2004-11-24,1.119100,1.119600,1.111800,1.112800,1.112800,0
2004-11-25,1.112800,1.116800,1.109900,1.111100,1.111100,0
2004-11-26,1.111100,1.113900,1.107200,1.109700,1.109700,0
2004-11-29,1.109400,1.113900,1.107600,1.108900,1.108900,0
2004-11-30,1.108800,1.110100,1.104000,1.106300,1.106300,0
2004-12-01,1.106400,1.112400,1.104200,1.111500,1.111500,0
2004-12-02,1.111600,1.117200,1.110000,1.117000,1.117000,0
2004-12-03,1.116900,1.116900,1.105500,1.107800,1.107800,0
2004-12-06,1.107200,1.110100,1.102500,1.105700,1.105700,0
2004-12-07,1.105700,1.109300,1.103800,1.107700,1.107700,0
2004-12-08,1.107300,1.110200,1.101500,1.103100,1.103100,0
2004-12-09,1.103000,1.105500,1.097500,1.098300,1.098300,0
2004-12-10,1.098500,1.103400,1.095800,1.103800,1.103800,0
2004-12-13,1.100600,1.103600,1.099100,1.100500,1.100500,0
2004-12-14,1.100500,1.101100,1.091800,1.095600,1.095600,0
2004-12-15,1.095800,1.098100,1.092000,1.094300,1.094300,0
2004-12-16,1.094500,1.107800,1.091400,1.106600,1.106600,0
2004-12-17,1.106500,1.110700,1.104600,1.109200,1.109200,0
2004-12-20,1.108900,1.109000,1.098300,1.102900,1.102900,0
2004-12-21,1.103000,1.106800,1.099600,1.104900,1.104900,0
2004-12-22,1.104700,1.108400,1.103400,1.105600,1.105600,0
2004-12-23,1.105500,1.107400,1.101900,1.102900,1.102900,0
2004-12-24,1.103000,1.103500,1.100300,1.101600,1.101600,0
2004-12-27,1.101300,1.103600,1.098100,1.101800,1.101800,0
2004-12-28,1.101900,1.101900,1.097400,1.098800,1.098800,0
2004-12-29,1.098900,1.099500,1.089100,1.089700,1.089700,0
2004-12-30,1.089900,1.099400,1.088500,1.100400,1.100400,0
2004-12-31,1.099600,1.112700,1.099600,1.108600,1.108600,0
2005-01-03,1.108500,1.118700,1.107200,1.115700,1.115700,0
2005-01-04,1.115700,1.120800,1.112600,1.118100,1.118100,0
2005-01-05,1.118300,1.124200,1.115800,1.121900,1.121900,0
2005-01-06,1.121800,1.122300,1.116000,1.118300,1.118300,0
2005-01-07,1.118200,1.132400,1.117700,1.128600,1.128600,0
2005-01-10,1.130000,1.134500,1.127200,1.131200,1.131200,0
2005-01-11,1.131100,1.144800,1.127600,1.142300,1.142300,0
2005-01-12,1.142400,1.145900,1.134500,1.138600,1.138600,0
2005-01-13,1.138800,1.144600,1.136200,1.142800,1.142800,0
2005-01-14,1.143000,1.159500,1.142600,1.154100,1.154100,0
2005-01-17,1.156800,1.158900,1.153800,1.157400,1.157400,0
2005-01-18,1.157500,1.159400,1.147800,1.158400,1.158400,0
2005-01-19,1.158500,1.158900,1.147500,1.150900,1.150900,0
2005-01-20,1.151000,1.157400,1.148200,1.150600,1.150600,0
2005-01-21,1.150700,1.153700,1.145500,1.153700,1.153700,0
2005-01-24,1.152400,1.155200,1.146100,1.154100,1.154100,0
2005-01-25,1.154300,1.155200,1.141100,1.146400,1.146400,0
2005-01-26,1.146600,1.152200,1.146100,1.146400,1.146400,0
2005-01-27,1.146100,1.153400,1.140600,1.150400,1.150400,0
2005-01-28,1.150500,1.150600,1.144400,1.147300,1.147300,0
2005-01-31,1.146800,1.150900,1.144400,1.145500,1.145500,0
2005-02-01,1.145500,1.149200,1.144200,1.148100,1.148100,0
2005-02-02,1.148000,1.150900,1.144000,1.149800,1.149800,0
2005-02-03,1.149800,1.150700,1.145500,1.150200,1.150200,0
2005-02-04,1.150000,1.164400,1.148800,1.163100,1.163100,0
2005-02-07,1.161000,1.167800,1.158500,1.166600,1.166600,0
2005-02-08,1.166500,1.166600,1.152400,1.154000,1.154000,0
2005-02-09,1.154100,1.157200,1.148400,1.151000,1.151000,0
2005-02-10,1.151100,1.151800,1.139500,1.139900,1.139900,0
2005-02-11,1.140100,1.145400,1.139700,1.143800,1.143800,0
2005-02-14,1.145100,1.148400,1.138300,1.138900,1.138900,0
2005-02-15,1.138600,1.142100,1.134100,1.136300,1.136300,0
2005-02-16,1.136400,1.136900,1.124600,1.125300,1.125300,0
2005-02-17,1.125400,1.127200,1.119300,1.121300,1.121300,0
2005-02-18,1.121200,1.125100,1.116900,1.118300,1.118300,0
2005-02-21,1.118800,1.121300,1.116600,1.120800,1.120800,0
2005-02-22,1.120700,1.125100,1.110200,1.110900,1.110900,0
2005-02-23,1.110700,1.112600,1.106200,1.107000,1.107000,0
2005-02-24,1.107200,1.110100,1.104200,1.107700,1.107700,0
2005-02-25,1.108100,1.112000,1.103000,1.103600,1.103600,0
2005-02-28,1.107100,1.113900,1.105100,1.112400,1.112400,0
2005-03-01,1.112200,1.117000,1.111100,1.116400,1.116400,0
2005-03-02,1.116400,1.121700,1.113300,1.119200,1.119200,0
2005-03-03,1.119200,1.122300,1.117200,1.120600,1.120600,0
2005-03-04,1.120500,1.120600,1.114700,1.114300,1.114300,0
2005-03-07,1.117100,1.117900,1.113500,1.116500,1.116500,0
2005-03-08,1.116600,1.118100,1.107800,1.109100,1.109100,0
2005-03-09,1.109300,1.118500,1.107600,1.114400,1.114400,0
2005-03-10,1.114500,1.114500,1.105700,1.107800,1.107800,0
2005-03-11,1.107800,1.110300,1.104900,1.105500,1.105500,0
2005-03-14,1.105800,1.106300,1.100100,1.104000,1.104000,0
2005-03-15,1.104200,1.116000,1.103900,1.113800,1.113800,0
2005-03-16,1.113600,1.115600,1.104200,1.105500,1.105500,0
2005-03-17,1.105400,1.107200,1.103600,1.106200,1.106200,0
2005-03-18,1.106100,1.113500,1.103200,1.109900,1.109900,0
2005-03-21,1.111200,1.121200,1.110700,1.119700,1.119700,0
2005-03-22,1.119600,1.127000,1.118100,1.125300,1.125300,0
2005-03-23,1.125000,1.131600,1.125000,1.128300,1.128300,0
2005-03-24,1.128400,1.129700,1.120400,1.129300,1.129300,0
2005-03-25,1.129000,1.129400,1.125700,1.127300,1.127300,0
2005-03-28,1.127100,1.128300,1.121300,1.121300,1.121300,0
2005-03-29,1.121700,1.122000,1.115800,1.117300,1.117300,0
2005-03-30,1.117100,1.118500,1.110800,1.115300,1.115300,0
2005-03-31,1.115300,1.119400,1.113300,1.115200,1.115200,0
2005-04-01,1.115100,1.120600,1.111600,1.118100,1.118100,0
2005-04-04,1.118200,1.118700,1.113500,1.115400,1.115400,0
2005-04-05,1.115400,1.116500,1.112000,1.113300,1.113300,0
2005-04-06,1.113200,1.114900,1.107000,1.108200,1.108200,0
2005-04-07,1.108700,1.111400,1.105700,1.110900,1.110900,0
2005-04-08,1.111000,1.114800,1.104200,1.104200,1.104200,0
2005-04-11,1.104700,1.108200,1.103300,1.107200,1.107200,0
2005-04-12,1.107000,1.112600,1.105200,1.111800,1.111800,0
2005-04-13,1.111600,1.120600,1.111600,1.117200,1.117200,0
2005-04-14,1.117100,1.123600,1.115700,1.121300,1.121300,0
2005-04-15,1.121700,1.122000,1.112000,1.114900,1.114900,0
2005-04-18,1.114000,1.115700,1.102800,1.104700,1.104700,0
2005-04-19,1.104900,1.107400,1.103400,1.103600,1.103600,0
2005-04-20,1.103600,1.107400,1.100000,1.100700,1.100700,0
2005-04-21,1.100900,1.106800,1.096900,1.107000,1.107000,0
2005-04-22,1.107000,1.117500,1.106300,1.113300,1.113300,0
2005-04-25,1.118100,1.125700,1.117200,1.123100,1.123100,0
2005-04-26,1.123000,1.123900,1.116800,1.117200,1.117200,0
2005-04-27,1.117300,1.126300,1.116300,1.125500,1.125500,0
2005-04-28,1.125300,1.126500,1.121000,1.122800,1.122800,0
2005-04-29,1.122700,1.140800,1.122000,1.139600,1.139600,0
2005-05-02,1.136600,1.141100,1.134100,1.139600,1.139600,0
2005-05-03,1.139400,1.141500,1.136000,1.140600,1.140600,0
2005-05-04,1.140800,1.141200,1.134800,1.138900,1.138900,0
2005-05-05,1.138800,1.145700,1.138400,1.141400,1.141400,0
2005-05-06,1.141200,1.150500,1.139100,1.147100,1.147100,0
2005-05-09,1.146100,1.147600,1.137700,1.138300,1.138300,0
2005-05-10,1.138100,1.140800,1.135600,1.136800,1.136800,0
2005-05-11,1.137000,1.142100,1.132600,1.138900,1.138900,0
2005-05-12,1.139000,1.140600,1.136100,1.138700,1.138700,0
2005-05-13,1.138600,1.142900,1.137500,1.141500,1.141500,0
2005-05-16,1.141300,1.144400,1.135400,1.142900,1.142900,0
2005-05-17,1.143000,1.147200,1.136200,1.139800,1.139800,0
2005-05-18,1.139900,1.140200,1.134700,1.136600,1.136600,0
2005-05-19,1.137000,1.138300,1.133300,1.135100,1.135100,0
2005-05-20,1.135000,1.141400,1.133600,1.137000,1.137000,0
2005-05-23,1.140200,1.143200,1.139300,1.142100,1.142100,0
2005-05-24,1.141700,1.144200,1.140200,1.142700,1.142700,0
2005-05-25,1.142900,1.144100,1.136400,1.138500,1.138500,0
2005-05-26,1.138600,1.145500,1.136000,1.143500,1.143500,0
2005-05-27,1.143600,1.144700,1.138500,1.138500,1.138500,0
2005-05-30,1.139800,1.147400,1.139800,1.145500,1.145500,0
2005-05-31,1.145400,1.154100,1.145100,1.149900,1.149900,0
2005-06-01,1.150300,1.156200,1.148000,1.154700,1.154700,0
2005-06-02,1.154500,1.157800,1.152000,1.155800,1.155800,0
2005-06-03,1.156000,1.163100,1.154700,1.162700,1.162700,0
2005-06-06,1.161900,1.168800,1.160600,1.168400,1.168400,0
2005-06-07,1.168200,1.169700,1.164800,1.167500,1.167500,0
2005-06-08,1.167500,1.170300,1.160600,1.168600,1.168600,0
2005-06-09,1.168700,1.169700,1.164200,1.166300,1.166300,0
2005-06-10,1.165900,1.169700,1.164000,1.166100,1.166100,0
2005-06-13,1.167400,1.170900,1.158500,1.160000,1.160000,0
2005-06-14,1.160000,1.168200,1.157000,1.167100,1.167100,0
2005-06-15,1.167200,1.168200,1.161000,1.162400,1.162400,0
2005-06-16,1.162400,1.168400,1.161700,1.166500,1.166500,0
2005-06-17,1.166600,1.168200,1.156000,1.157600,1.157600,0
2005-06-20,1.161200,1.163600,1.158900,1.161100,1.161100,0
2005-06-21,1.161100,1.171700,1.160600,1.166900,1.166900,0
2005-06-22,1.166700,1.169700,1.162500,1.168400,1.168400,0
2005-06-23,1.168200,1.177000,1.167300,1.173700,1.173700,0
2005-06-24,1.173700,1.175000,1.164800,1.167300,1.167300,0
